,returns,vol,sharp,LCTX,CALA,NERV,HLX,VBIV,CDXC,ECOR,JILL,WTTR,CHRA
634,0.4312492852763299,0.5944387586559922,0.7254730264415653,0.006142958416630831,0.0936680328416972,0.11279547124582161,0.024796397760024805,0.02410080641558417,0.2081179628278445,0.19194592415163073,0.07379079606405403,0.11925068903219055,0.14539096124452158
991,0.4312148642763602,0.6099279009254581,0.7069931767706766,0.0815868988428619,0.09254196838184654,0.13196525572229956,0.26121961892930834,0.003287805469355545,0.054429464687950235,0.13707797362682272,0.14298985892337587,0.031931669297654786,0.0629694861185246
1579,0.43093633873622156,0.4936757729999821,0.872913686076787,0.12302153709173448,0.125380854193786,0.08638680798172385,0.10405404098308677,0.06134958837250842,0.10537450398730545,0.03139071414424285,0.06719588194547575,0.15470114096163587,0.1411449303385007
702,0.43088881809074064,0.5642498510197719,0.7636489709514197,0.04203772390052118,0.013607380029087113,0.1830828699622388,0.15057840308924528,0.02842329816959649,0.21180618229740217,0.13384000544262892,0.14864693054274078,0.028731015359153244,0.05924619120738609
1705,0.4308426168239353,0.5870447507659281,0.7339178423140774,0.08300756991401287,0.04132963288778067,0.19794297177575665,0.07804352965688485,0.035200869411237616,0.11111582588744413,0.12863628540377064,0.22143218484570237,0.08270403152288199,0.020587098694528138
878,0.43080713083065647,0.5289159696695637,0.8145095923267358,0.017316063167922172,0.08191141021690024,0.09858801977771336,0.10064389198760827,0.08318601808336319,0.13997367216184145,0.1039227982364459,0.12962403171047346,0.16983837445877029,0.07499572019896172
487,0.4306698207875182,0.5032056119603641,0.8558525790476293,0.05421556888912847,0.16099064773573496,0.09546526439399733,0.03016791521539639,0.10181071997825784,0.14561490629800444,0.07358243233810756,0.12089938667988503,0.05830545325091277,0.15894770522057522
1283,0.43001929042030934,0.5115237144758659,0.8406634497110848,0.031130245499207263,0.13946386390823415,0.12513854468519856,0.10468193689406695,0.09802695795486223,0.09658064999318602,0.07836631650982599,0.09456023836438987,0.12247029758527707,0.10958094860575188
1985,0.42983302936301093,0.520448422194634,0.8258897731892146,0.03282642920550173,0.18616634398653548,0.040775204691072583,0.1909785086327787,0.0810105421966022,0.14816004307361355,0.07886638164909883,0.054226109346085405,0.0013810051194568223,0.1856094320992547
1826,0.4298198514021271,0.5714014033596585,0.7522205036160623,0.039127300460470874,0.04575793865454549,0.15383129044943278,0.12116136817572447,0.0005111078592639286,0.21454052465861945,0.15730665692814919,0.11358534900407143,0.13828484241280511,0.015893621396917218
1200,0.42979713789890545,0.47637530188736227,0.9022238058859943,0.09212654906302487,0.17324240487934803,0.0818530036050393,0.06560701293256344,0.09685161533312756,0.20009773109094448,0.009288309900059107,0.12816864723212484,0.1025515566428012,0.05021316932096719
1743,0.4296760510336989,0.5294784740030287,0.8115080633688633,0.012984460186932929,0.09638649103757813,0.12947721528027387,0.15557081618550098,0.08215288019443584,0.10708213171909539,0.09505257891544136,0.03314001090209976,0.12827808428454457,0.1598753312940971
1205,0.42962866752907314,0.5766603874197835,0.7450289232652325,0.06663303349998273,0.07317070093013889,0.171305233681081,0.12122851527514544,0.007043210072185174,0.09085697808848536,0.15164593825174702,0.0786912536612274,0.1294057400426539,0.11001939649735303
102,0.42942273828661875,0.528423180361459,0.8126493201772098,0.06422267835790181,0.18035313705341688,0.09246616480119477,0.16731736593326946,0.07309560955618018,0.037614288330502677,0.06564929966518217,0.0382437600806789,0.14923580347583115,0.131801892745842
1466,0.429371992272402,0.5422540096238003,0.7918281555359775,0.12358999623575428,0.09350035633565074,0.13095497666895395,0.07745976390807405,0.00041690873962016715,0.12299093056391085,0.11691243502753115,0.13269080297493893,0.11586540463104317,0.08561842491452264
1930,0.4291865882035323,0.5302962986583193,0.8093335542590048,0.15225931479682406,0.16482746381901703,0.14723187953973635,0.05499627488784307,0.0018775961492301268,0.057878530419678595,0.09227105326587176,0.051065465143985724,0.14205046681515232,0.13554195516266102
533,0.4291832096089984,0.5754890539735422,0.7457712820872,0.18449521112767453,0.06669139436915326,0.18120316739474032,0.22220921461914883,0.003798901222472663,0.011285847153136639,0.04979648718169057,0.03103503513920063,0.001320792217151021,0.24816394957563162
252,0.4289430263650809,0.5300214991077251,0.8092936363660593,0.04973611157042221,0.23206001732016124,0.03457699479888839,0.10698090253917208,0.11418730660714443,0.029431475562731454,0.03216928143901563,0.019418061695261224,0.24865864222806983,0.13278120623913345
1947,0.42872966118839806,0.5011670504227353,0.8554625864305401,0.019909472932090472,0.18452870888131234,0.1889149639274167,0.006148491952940638,0.1364077369400322,0.1951952139917792,0.0382132670075779,0.13782644520175674,0.08518495448134296,0.007670744683750861
269,0.428568844283962,0.4905929757361693,0.8735731359399599,0.06946573095481821,0.09232235701098811,0.14206772576138277,0.05540887793648168,0.10170917782171529,0.13092892895716346,0.042671246008591714,0.11751826862534591,0.12871001177466193,0.11919767514885093
1850,0.42848633400753394,0.5083012237240079,0.8429771836240729,0.06369430809536164,0.16548071857387575,0.12126214342837471,0.16922339075278145,0.07627449324258882,0.10406874984928856,0.05768481751415857,0.03837314824058159,0.036518650944231824,0.16741957935875723
1355,0.4284165967460681,0.5131844533055169,0.8348199053703923,0.11531419706441948,0.015132996398787311,0.09790985778858316,0.0030105114262765414,0.06898226621439418,0.14452252238131968,0.05676428746963746,0.1047386163215825,0.15785901328816618,0.2357657316468336
1111,0.42836310280511186,0.49465147304624707,0.8659897445914658,0.1034588978692374,0.19937253740023317,0.09411920740631666,0.06531235950211432,0.010908607430900713,0.19863853469500417,0.08163618390091616,0.049291457287964545,0.17222078461062137,0.02504142989669156
972,0.4283505106012847,0.4890839337392706,0.8758220850281238,0.07801994529168255,0.21151950050821985,0.1204625308199011,0.017468196600441525,0.05089705119318474,0.20693465711714812,0.07719591631393521,0.010141707880402633,0.07190115372015317,0.15545934055493107
1236,0.42785487821527673,0.5142802475886215,0.8319488843318802,0.10912324186234859,0.0678852183826149,0.0005302527151939017,0.18526860863758798,0.03227769977185093,0.1831989973058542,0.050389191173258935,0.07893222033287918,0.13688532478582674,0.15550924503258465
661,0.42783577354568336,0.6335051499100862,0.6753469543324255,0.020976463747245044,0.0337247217163053,0.15597302975584687,0.03681698920365869,0.03254480616901923,0.11216573309328585,0.19703621924806028,0.1568686113077878,0.10526879398561742,0.1486246317731735
1169,0.42782985431595294,0.5717467172383467,0.748285633160184,0.060615714937917425,0.09076486077366164,0.15002290125827686,0.1587716219865915,0.04696413636559459,0.0042893797510674386,0.11653247476439627,0.09423359219365815,0.16177212309533262,0.11603319487350355
640,0.4276119103787992,0.5809157185850495,0.7360997416636339,0.04906933061323796,0.17338615033145302,0.0008923735599268629,0.11344830954850489,0.031049459578889566,0.14377055402093225,0.14927443196432455,0.15718561945154733,0.07198498591617836,0.10993878501500527
1926,0.42756197723620826,0.5265855178495464,0.8119516445918843,0.148380608081442,0.06711535303980445,0.008596261208879295,0.04781448521857329,0.0735892997929015,0.21040837401656406,0.0007010959596234317,0.2365533141815072,0.1646696175000281,0.04217159100067681
1756,0.42749161529375196,0.5088042683089695,0.8401887364556447,0.046521991117945284,0.1157869796055053,0.0934047664913859,0.13666944350249152,0.13353579801039536,0.10748540632325437,0.022716931627924253,0.1395869970793552,0.0649461834435571,0.13934550279818578
1336,0.42741889701056385,0.578864694663779,0.738374443891108,0.07679165090524687,0.10806796293535549,0.17175209926393806,0.16169271112025538,0.02505196868030954,0.03196025573650106,0.1175279084864133,0.13520511482545516,0.16307025884114876,0.008880069205376331
368,0.4273505030904333,0.5736597101388461,0.7449547101486337,0.1944441647854124,0.12276285535923283,0.0016592601972840084,0.014871122313617941,0.0025360323895551934,0.0004709065662694586,0.08280524851044392,0.1075104727709965,0.2615264266467892,0.2114135104603984
192,0.42715909210334285,0.5633797586907866,0.7582080923460918,0.1793622092461159,0.08347713148953045,0.10704620294322023,0.10179994699636664,0.013659859052109568,0.01769039653940951,0.0735996673357969,0.18618486238256962,0.12351330333907509,0.11366642067580607
472,0.42710789928313336,0.5529917687422731,0.7723585113292906,0.09202361163214222,0.018715445839987462,0.0928254657894896,0.2399700219075453,0.05708459732750077,0.07847381771079157,0.03939653044799962,0.10701637863339734,0.17792353655011472,0.09657059416103148
686,0.4270309006937695,0.5582292786770103,0.7649740294988149,0.07510876875485122,0.08324009022860816,0.040636494537545295,0.1848188913604582,0.015752064939347114,0.15978916904192172,0.11188902653526626,0.15201023299164612,0.1244388547874816,0.05231640682287438
1254,0.4269941318029806,0.615649750327692,0.6935666449563317,0.016281563308592605,0.11562430888916496,0.03344936690977816,0.16239944119492206,0.07792529713576096,0.008330087682930724,0.14501152862417374,0.1682828886259601,0.10270673589283748,0.16998878173587909
1211,0.4269049712022076,0.6330796427015183,0.6743305935103066,0.06678174635058931,0.08600769604184683,0.13394889947387847,0.024118583998844093,0.01770625612005202,0.02820754718785316,0.18743435697922392,0.178920894237024,0.16308447997317493,0.11378953963751336
1780,0.42689322893218945,0.4967624737390674,0.859350799425365,0.10520463977334418,0.11200530370249877,0.13775797087893368,0.1333639535039601,0.08920285035702936,0.13966469911584384,0.01546578064509212,0.1279227072471751,0.004134362486838099,0.1352777322892846
1597,0.4266631853238896,0.5932002055489629,0.7192566376962806,0.026814091321123567,0.03847075305479725,0.15324314321196572,0.1215895714569884,0.06573196154772336,0.048071892497226744,0.13748730848173005,0.18030742738467273,0.14645401222640977,0.08182983881736249
429,0.42651993202630434,0.541645244559906,0.7874525555428027,0.01582278815467455,0.15270593575597882,0.10037738464814096,0.16446507534796329,0.12454575633456469,0.09635451586310344,0.04679982086518302,0.17449394646697208,0.12238719475289275,0.002047581810526261
222,0.42630963701449953,0.5026683460763673,0.8480932613762254,0.0644623835293183,0.1821824130837223,0.08793669186992202,0.11389803165701502,0.0858450444618813,0.10278394216848716,0.047925975474106305,0.009384163848203352,0.1029759393159086,0.20260541459143572
1187,0.42615054994174234,0.5333856787896033,0.7989538656320759,0.03663168673217166,0.10373572346184398,0.06711104898696495,0.15814060605574906,0.072726937019973,0.09646676177527526,0.092809560088033,0.08247951211803835,0.12461480444457786,0.16528335931737292
673,0.42615004388000016,0.6179181334898316,0.6896545363917741,0.03384089003091822,0.00517988395295766,0.09746798981186475,0.06416855836986744,0.053045147490116136,0.042144197649923866,0.16304510540582554,0.15405550689846523,0.2008566523003014,0.18619606808975994
391,0.4259476798698147,0.501580059098355,0.8492117502348523,0.09460446302418794,0.12601381161944128,0.04057771810105241,0.1374944455995311,0.057999424933189055,0.18530082788899785,0.03246790395922814,0.13104695108620085,0.16833972293544633,0.02615473085272491
289,0.42586731607996425,0.5036801550297967,0.8455114060524597,0.10090862580469165,0.11862502716368423,0.08986316959869811,0.05405046774497898,0.06248967041107659,0.1710575580172234,0.0612026060879173,0.17771070271653808,0.08776193495199157,0.07633023750320002
1098,0.4254873773605163,0.5251840709543492,0.8101680932312609,0.14461241817197523,0.12900174206741968,0.11224721505391304,0.0650247378267036,0.026532147033174094,0.147561552412163,0.062202740554795355,0.021076619331460177,0.009679833379185659,0.28206099416921016
118,0.4253047694306774,0.5137972956888914,0.8277676293730495,0.014133889024441314,0.09523287074118822,0.06941836343358275,0.052937221386951935,0.12080257772043664,0.1965134646184418,0.051176156810248945,0.18018809289773255,0.20793742121857214,0.011659942148403801
1268,0.4251031996398774,0.49657056808634426,0.856078122547851,0.11420805648501597,0.14513850477683,0.11409228263491514,0.11603123627073134,0.05850568012910235,0.11118443099889253,0.03973164430648899,0.11040290572937435,0.09105449016118189,0.09965076850746746
1718,0.42504889197886375,0.5546989529321692,0.7662695048044204,0.02960731770169066,0.12321532457678046,0.15523756814040293,0.15204909032570058,0.025685846688990748,0.1322732442831769,0.13873458215640178,0.06158966722303339,0.09618600072150506,0.08542135818231752
829,0.42459510666765116,0.4985658216923401,0.8516330004860712,0.09835059048147426,0.12257751660310019,0.15463151826638363,0.12025126232405851,0.0832532299460154,0.08613348224596047,0.01809659559790057,0.08008257219653082,0.13256501478709046,0.10405821755148559
1438,0.4245912877525936,0.6156267546201458,0.6896894661678162,0.06274003352641801,0.10042521698916296,0.051143187796298395,0.06598796266800362,0.04713323754457191,0.0033381957668456104,0.15534552297696524,0.17865887454587007,0.16139052674505505,0.17383724144080917
1457,0.42437271686702926,0.5849920757665544,0.7254332741361413,0.01226667751041737,0.13741273337367396,0.10938547050083346,0.039072410731459506,0.06889070378921465,0.04030106600593088,0.1574959911419706,0.10542148349436933,0.16417649743370738,0.1655769660184229
1745,0.4243320105975683,0.5270292204966371,0.8051394383744153,0.05341001547322214,0.12614467607406435,0.0134321675087977,0.11973914265852315,0.10496609084307541,0.1196767868738053,0.056110303778711096,0.17989677678095753,0.09240588982025874,0.13421815018858455
1506,0.4242402248377838,0.5227356507427758,0.8115769877852487,0.18348751221326012,0.09866210272838419,0.10170173708300322,0.1631323632825535,0.00361046074092775,0.1481889370081678,0.020502068963662367,0.14643445911701108,0.11071893004433953,0.023561428818690534
1075,0.42352084008979063,0.5126965935845459,0.826065250655796,0.09872824266061694,0.059665999484158495,0.18073727775543788,0.07773427133044883,0.06441939549770957,0.10546590978378724,0.060963658576067246,0.09889510177267365,0.07349537789261394,0.17989476524648612
743,0.42350451738207,0.570562534979816,0.742257844527159,0.09868466877714975,0.12352744153960979,0.08341665234507283,0.1379024100133109,0.008638751884962137,0.08341122089573168,0.12554219313182843,0.16097936064578852,0.09574756320402346,0.08214973756252253
769,0.4234493222930842,0.5078979174599442,0.8337291958407762,0.1551184228160457,0.1526304048216522,0.10519594451877874,0.09832058731048555,0.02387189717833737,0.08535894869376644,0.050453443894860006,0.09195217626170933,0.1012629239939697,0.13583525051039488
1309,0.4231692364298043,0.5359812274648178,0.7895224958370047,0.07335008820298035,0.036739230628705766,0.1295739331505795,0.1783373619937137,0.05220458176963832,0.07809601872342373,0.06853424002538708,0.07034967654807393,0.17308990187190837,0.13972496708558926
739,0.4231434116549715,0.5882223844891461,0.7193595871440002,0.03111082937974719,0.14495902292825577,0.06074090294263078,0.12936168561875477,0.054681163325494886,0.07162629795923592,0.14577849259699396,0.15401596803887113,0.058636605667123094,0.14908903154289266
1844,0.4228662035399113,0.5237571983539432,0.8073706764678161,0.045580564880402095,0.1513388174993106,0.11965505499406934,0.141095377477032,0.13480070737044178,0.09985459362299955,0.02229207386396014,0.17694542432775207,0.01194527222883739,0.09649211373519502
1275,0.42228712816230757,0.49825186110222996,0.8475374828066399,0.1358931063447831,0.1422142090284615,0.15052645621476649,0.01989352448556413,0.02727240235483418,0.14622658979151795,0.06893332898447818,0.09826670186089452,0.07822827336069162,0.13254540757400823
1482,0.42224251522042167,0.5059916085286305,0.8344852130023614,0.04632326026203567,0.14656372884823532,0.011573666638577456,0.12531052536377707,0.10876992214286099,0.12860652444594395,0.023655145691962264,0.02588590887141299,0.17313583351014852,0.21017548422504576
940,0.42194293001991406,0.5286758430911789,0.7981127481687168,0.06768826503916278,0.17366278057506138,0.016479666935908483,0.1721558446529731,0.05750599642692108,0.12738612349731165,0.06424982119270989,0.1359426571950109,0.13837895875703027,0.046549885727910655
1287,0.4219117533462071,0.5869471301508553,0.7188241183456654,0.034198033607296535,0.05209451086780882,0.1694466218883023,0.0387428708021142,0.09942947808088268,0.06521917412880011,0.11873661829824593,0.19838303473973973,0.03157391278019564,0.19217574480661406
1916,0.42179845556228884,0.5089542940344347,0.8287550778258114,0.10364896743052227,0.030868986243596158,0.19021572050442467,0.14407482082910472,0.07987750148306562,0.1233774167536721,0.001547332386938122,0.09972862101531738,0.1378146168912172,0.08884601646214173
598,0.421701295110561,0.5243438593645189,0.8042457017073565,0.14211687101804485,0.11009789462678,0.051461685142537204,0.10062598177024219,0.025389125290538026,0.0997303052630011,0.06668510627845924,0.1416390768519768,0.11461524851296089,0.14763870524545955
364,0.4216907751635826,0.5073374235941891,0.8311840513876346,0.10017315684655467,0.15516933332227134,0.1353185376178433,0.12160963513491989,0.03444690844951543,0.14702633112918537,0.06088308327054043,0.12231608868071858,0.11333106537433164,0.00972586017411951
1089,0.42165542505041964,0.5029422031203039,0.8383774963294531,0.1258325838513755,0.13901615600832457,0.09947687534491767,0.08552111064806109,0.03159639965125744,0.11066267493183383,0.06259314011542669,0.06526093690628973,0.10622812374995806,0.17381199879255532
1306,0.4214701209318738,0.5892332805236551,0.7152856684491935,0.056004878615795374,0.20328636826681393,0.1631096629082107,0.010632403744034211,0.04602170467566332,0.07686197363467044,0.151351660284451,0.11508583353030657,0.0038248816681535737,0.1738206326719009
1382,0.42132492677239636,0.6535071733940292,0.644713545505889,0.06877755869747246,0.2001731893750948,0.07230608681500626,0.16424497775861463,0.0017559012214961997,0.03821615040857387,0.1708294293663167,0.22343181926575933,0.058614823408514205,0.0016500636831514523
376,0.4207932062898604,0.4990459958446003,0.8431952360978219,0.04366466992197477,0.13993406278955478,0.051733856092267265,0.146388258491769,0.09540501616819516,0.1321665403404122,0.03275575654973297,0.03243911812059691,0.15810461799732548,0.1674081035281716
1244,0.42054106898207144,0.5719511211840856,0.7352744900848232,0.08534376800178489,0.0006358572404910511,0.12576957441681136,0.17811863101483238,0.06793136474084607,0.026606589766696123,0.0641389974740042,0.1805508613052461,0.16112709046960566,0.10977726556968216
1332,0.42041642230442433,0.5526322794163337,0.7607525618091834,0.028662085214381783,0.05152611316089491,0.17356903521363584,0.027255240462993116,0.09861648313689557,0.031642580999011446,0.09929196152285816,0.07710277320637651,0.19464782281817664,0.21768590426477585
344,0.4201480163537889,0.49667675066819894,0.8459184284115314,0.0778064320048645,0.14335546074361039,0.14651953581188634,0.04703625839561872,0.10157176596136593,0.1298637634645666,0.03405985616535274,0.15110684961520268,0.06726175339728588,0.10141832444024639
1984,0.4200424884546315,0.5168882664179238,0.8126369193202214,0.021199995531131055,0.1249526677095639,0.11549514474585411,0.09374729859151645,0.10726024253161756,0.09162338967000905,0.07444908971027278,0.08562765780410005,0.09794742433556561,0.18769708937036939
1398,0.42004129627305137,0.5216794103047863,0.8051713139831342,0.09144925864967725,0.1506401709742304,0.18730774925180496,0.04632223220848735,0.08903208070174899,0.0041495197534376456,0.04711265034455425,0.06454647000553658,0.14677442462453258,0.17266544348598994
1038,0.41935690987875274,0.5151440391349474,0.8140575800565514,0.04986506549708332,0.03271157580261543,0.14696323755872526,0.1320766650835566,0.07158080516059931,0.17160468372982887,0.06675735047313182,0.15277563421088142,0.0968983187373033,0.07876666374627479
130,0.4191688857708772,0.569831757585695,0.7356011317214798,0.1242458262259002,0.19567700556230208,0.07390306479462998,0.03698604403872342,0.014277085005403568,0.10867052051334179,0.12043441007231637,0.18406579714735144,0.008806167790984552,0.13293407884904665
436,0.41897700506340263,0.5286589135154008,0.7925280258254778,0.0955599228581892,0.156134596716006,0.09490911849399737,0.08264836858914021,0.04298536527138965,0.039874447201786116,0.0817048783940702,0.09679693243816723,0.20301231507719447,0.1063740549600595
112,0.41889503551849844,0.5313122094923718,0.7884159784672004,0.09309306751219606,0.13476268543629383,0.1656661423067987,0.1526272112279911,0.050494292004923114,0.025533320189951924,0.06460022487048706,0.08063911246773195,0.11821973972675272,0.1143642042568734
262,0.41884516705354896,0.6289219023832086,0.6659732559263651,0.051405998594163914,0.03687350291181519,0.11816283786643897,0.2466568173765492,0.049740679567639556,0.018501854108838277,0.11611219557507424,0.22883236680731,0.06974445615273776,0.06396929103943275
1543,0.4188294942235781,0.5796304502664963,0.7225802130150567,0.05667693083786103,0.0950991438310469,0.1448308599449669,0.19110924025202486,0.1298717076995241,0.029825553513460046,0.009795156825604617,0.22970795286986542,0.1063501154773046,0.006733338748341597
1146,0.4187351188840774,0.5972457584463806,0.7011102430820704,0.0461665399079877,0.13191749828026877,0.10377417898333041,0.12027580765507391,0.032237318396179146,0.027565298727424796,0.15279148217011718,0.14766662875921713,0.1308928856503814,0.10671236147001968
675,0.4186997177876566,0.6259438242913239,0.6689094157318297,0.08270148849749424,0.04825769964912808,0.1964275287212511,0.0017788838450842252,0.034058137316934835,0.027878583871538225,0.15930818819092718,0.21001267120707914,0.08701488377728818,0.15256193492327474
508,0.4184848799079023,0.5392196603245887,0.7760935119761604,0.025423921213397864,0.14887999855083037,0.11418833030402213,0.012658039214495745,0.13741875683575502,0.05991501426244876,0.0718762131153264,0.15861942936605072,0.07273806896096667,0.1982822281767063
1486,0.4184049271578058,0.5506421410934671,0.7598490851552623,0.17494620082037585,0.027545771519726824,0.14137408210119612,0.14980026889535783,0.009680733450829758,0.10170356057315914,0.02465197614400625,0.1749654383469646,0.18121986890406006,0.014112099244323491
1839,0.41838963246158617,0.5148001126641539,0.8127224959147121,0.05970757682374087,0.18423536453897635,0.18749670716324407,0.17019800915999422,0.042213163191592316,0.13579470499950574,0.07326535008039914,0.05566801485975,0.037996296004226056,0.05342481317857117
204,0.41823199623382507,0.5348683349930402,0.7819344853145348,0.18481785787907457,0.1778631624310645,0.05108296517745127,0.05048199535354167,0.014573710164968254,0.0843596072781277,0.03982993864094495,0.18500454395198282,0.17832434548930085,0.03366187363354335
471,0.4181799610270698,0.5507869745822194,0.7592408323458736,0.14456076971147044,0.11685695167908064,0.23888889312885125,0.037815552098630106,0.02024915197560148,0.058339289106503135,0.08751527304537549,0.13238509057026981,0.027228092447821813,0.13616093623639583
175,0.41789621559424095,0.6007714342031593,0.6955993441141602,0.009144386570368628,0.18563735843957888,0.14966765140932645,0.022383342458391076,0.046080318725133254,0.10378379299127774,0.1714254712546017,0.042428446286770186,0.04739978756061487,0.2220494443039373
690,0.41783116702866185,0.649844303336002,0.6429711930745698,0.002064291456010543,0.20523860636849908,0.04734983509152891,0.039974954123798055,0.005010638691443325,0.27225677909622875,0.20567587604087756,0.20427539088261057,0.005390959314556012,0.012762668934447139
1451,0.4174265794551925,0.48716222842199897,0.8568533336570612,0.14110085060934105,0.06206786869108323,0.06345117257790536,0.09246131868667598,0.016145269553691062,0.3148676117810668,0.034554542529831235,0.15875050140561991,0.017011611002633355,0.09958925316215189
916,0.41737053983173217,0.6195758790750838,0.6736391036636091,0.038485527596086276,0.04879233471156612,0.08872894452120152,0.050041538019267987,0.03253876765847718,0.09859127682999538,0.1727338021180756,0.12736779320215105,0.09265132036149287,0.250068694981686
710,0.41682263393505864,0.5167611528524881,0.8066059757669953,0.030012354970767204,0.13794783571730884,0.10871591798921172,0.14805145439122452,0.0934744169382456,0.07502931109364974,0.0622531580087062,0.0749163335839374,0.1233477826581178,0.146251434648831
1484,0.4166728172668609,0.53990804342232,0.7717477491642709,0.00832063790556979,0.17104312052113876,0.08775766254816543,0.048199530592835084,0.06817733820365687,0.13349549718911868,0.12739933653786686,0.12816294709996615,0.1431290615114114,0.08431486789027112
314,0.4165052474014446,0.5118303496063036,0.8137564482485605,0.012908738160132417,0.12444383083629985,0.09919168386137463,0.07422204242818951,0.1458265073215818,0.11509485325678537,0.029511665671141208,0.16135959965586832,0.14684329324856585,0.09059778556006083
919,0.41634931359485716,0.5502552186841119,0.756647641780701,0.1903301471908051,0.09524159904234929,0.08477009120657944,0.07296104122084066,0.026634928439705132,0.10240264212638352,0.02083865473738139,0.24046168491104575,0.13737448324059698,0.02898472788431282
813,0.41604242485743004,0.5013050328836381,0.8299187073072951,0.12613897631085869,0.15629073893633513,0.12318460925684283,0.10909259324504328,0.06604598524980641,0.09776841345183912,0.002918809588902221,0.11408876555958403,0.14305855153820504,0.06141255686258321
1945,0.41597188488204184,0.5793510378441702,0.7179962711897775,0.20120036862924934,0.12541815606219467,0.040397023562760405,0.16228045774640035,0.005895507950881858,0.052255478852099725,0.01813976092603225,0.21256304300405202,0.1713431410344706,0.010507062231859063
1368,0.41587493431175776,0.5539680239868582,0.750720107125937,0.06969832709957721,0.07206933493325335,0.14530341151080428,0.11836570840867792,0.04153081068332794,0.09983997198576386,0.1107292035164345,0.1437749927007135,0.034626737905737275,0.1640615012557101
1037,0.41584896730523846,0.5769256877547281,0.7208016147168521,0.01571559973925029,0.08729918922771157,0.15118930074206866,0.11768154384061691,0.04139052379710918,0.060300036056474896,0.13890103681987262,0.015560062372209095,0.17852194664896634,0.19344076075572053
1918,0.41575259058660635,0.5194781999411405,0.800327310431339,0.06659406205311978,0.15614209896553732,0.17058416585764308,0.02173782047252215,0.12167272146333116,0.03743920310888347,0.03896801041260453,0.1341952507977309,0.09320674921886954,0.159459917649758
1455,0.4155152845058274,0.5057518678587845,0.8215793374426986,0.07096746532149387,0.1077381696149105,0.23292779514370848,0.20242975618804526,0.07374693000222597,0.15830585421530785,0.006640088999044017,0.02629652961710535,0.01791170411347312,0.10303570678468547
1676,0.41517493915285003,0.48959701120226995,0.8479932059497939,0.15346858264750998,0.12108821165548873,0.1451642743264904,0.06949485865591706,0.03926568283973302,0.11673158538853991,0.012044704002781525,0.06564882585425748,0.13894792710065318,0.13814534752862884
422,0.4149376662510244,0.49803352555899993,0.8331520770319477,0.03154498921663188,0.02222263543414936,0.1438904025821825,0.12141056247762022,0.11058296196298324,0.20765622699516015,0.031829645954725753,0.11266756041279263,0.03270652550337119,0.1854884894603831
1713,0.41486126665863843,0.4919815902865375,0.843245509282201,0.16721437226163077,0.1675338531751577,0.15697064303859545,0.01838426312400889,0.0190653650935644,0.16881826720649462,0.03509673075757327,0.12278658378717512,0.058454599132921795,0.08567532242287804
321,0.4147952589023322,0.5015436574729338,0.827037193516333,0.08127640323683123,0.16198806525214807,0.17312091708655242,0.065244545411206,0.02046488754335829,0.15858205240052398,0.08896850096845259,0.04160606532140446,0.11550583481098287,0.09324272796854027
908,0.4147840482374252,0.5133078009827303,0.808061064810079,0.10543417045164094,0.21035078687397996,0.05098342958552886,0.1971616587176864,0.013535172598910981,0.14361455334516968,0.058956024820508844,0.026857916428226297,0.047088310163659435,0.14601797701468855
856,0.41475527747127555,0.5472830043110758,0.757844249143773,0.021574845813104288,0.12296332806220286,0.062171346459236866,0.11842820677211403,0.10566286813858804,0.11221742025370107,0.08422109682621673,0.1813128989401342,0.014192959975478533,0.17725502875922344
292,0.4145629260817561,0.5404843701403174,0.7670211184351727,0.12104904979781085,0.22533731250100533,0.016516038030581895,0.19662717113884784,0.0510730954606054,0.026086812742182122,0.03249344791719775,0.08994318367521768,0.08611088260096356,0.15476300613558755
294,0.41414816745230554,0.4895989345320718,0.8458927057268263,0.17797006581975836,0.09483679089849287,0.09667797952044242,0.011428599316937904,0.010317081075271193,0.17128403134396578,0.022882999067062298,0.10848611817924474,0.21876433390169475,0.0873520008771297
817,0.41398006886878147,0.6154377428923614,0.672659539733795,0.013803783630151766,0.18390923150610056,0.007750399457132263,0.05632079379046403,0.0542931180288099,0.04290926443254692,0.16761903342165585,0.16263334913487626,0.16172987996314553,0.14903114663511693
469,0.41395881074514357,0.4978775536778404,0.8314470248502148,0.14438604863607807,0.08051506167769606,0.162607816431142,0.16344900249238203,0.020431775876071447,0.1633522146274475,0.014794543712412137,0.08584717215391502,0.08095907883648273,0.08365728555637296
1308,0.4138722331870961,0.5562644700885309,0.744020615088408,0.046298305299936456,0.008134631536094963,0.017882299442670474,0.19641876048754536,0.09905123960495736,0.15712744957295358,0.019511624517483697,0.19235177198815245,0.1944522662275923,0.0687716513226133
737,0.41358416301787243,0.5803280898021467,0.7126730039190023,0.10977220862192531,0.018405701438226042,0.22807568518279073,0.1218441805033115,0.08740622776274808,0.04954309302218517,0.03464176791965728,0.2543099337253147,0.007576914297794065,0.08842428752604703
1911,0.41351911118482854,0.5189453842588263,0.7968451473471129,0.034662791715807176,0.12314128427723646,0.14416136227741236,0.1457544381309101,0.03571250339625105,0.15323031242106633,0.10040655480137596,0.034251493800749794,0.10360192179285307,0.1250773373863378
